pedido_id,fecha_pedido,producto,cantidad_producto,precio_venta,tiempo_fabricacion_medio,caducidad,destino,distancia_km,coordenadas_gps,email_cliente
49,2025-02-19,Producto24,2,53.39,7,21,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto47,3,47.14,7,21,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto44,7,17.32,7,21,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto7,7,49.53,4,12,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto37,9,55.4,3,9,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto4,1,53.82,1,3,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto49,9,58.45,7,21,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto45,2,86.39,6,18,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto48,5,52.82,3,9,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto17,3,69.85,10,30,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto43,8,33.04,1,3,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto45,5,86.39,6,18,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto17,5,69.85,10,30,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto43,9,33.04,1,3,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto30,9,16.56,7,21,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto35,7,83.82,6,18,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
49,2025-02-19,Producto30,9,16.56,7,21,Murcia,472.04,"37.9923795,-1.1305431",cliente88@correo.com
50,2025-02-20,Producto11,3,30.66,7,21,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto23,6,22.06,6,18,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto9,5,76.82,2,6,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto12,9,13.74,5,15,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto32,1,50.83,6,18,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto1,4,45.84,3,9,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto34,10,44.47,8,24,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto21,7,15.22,2,6,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto34,8,44.47,8,24,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto5,4,64.84,1,3,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto39,10,56.7,10,30,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto28,7,24.6,4,12,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto1,9,45.84,3,9,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto46,8,85.8,5,15,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto38,8,41.61,3,9,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto2,2,54.2,9,27,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto2,3,54.2,9,27,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto40,6,95.77,4,12,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto21,10,15.22,2,6,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
50,2025-02-20,Producto41,10,81.12,6,18,Tarragona,82.21,"41.1172364,1.2546057",cliente22@correo.com
